# Wall heat-flux
# Time         	patch          	min            	max            	integral       
1817           	riser	-5.1859915e+03	-3.9256734e+03	-9.4262299e+02
1818           	plate	5.9899024e+03	6.3266832e+03	1.2485986e+03
1818           	riser	-5.1858647e+03	-3.9259012e+03	-9.4261853e+02
1819           	plate	5.9899138e+03	6.3266711e+03	1.2485964e+03
1819           	riser	-5.1857374e+03	-3.9261293e+03	-9.4261393e+02
1820           	plate	5.9900559e+03	6.3256827e+03	1.2484783e+03
1820           	riser	-5.1858630e+03	-3.9287007e+03	-9.4276234e+02
1821           	plate	5.9900666e+03	6.3256699e+03	1.2484761e+03
1821           	riser	-5.1857350e+03	-3.9289285e+03	-9.4275749e+02
1822           	plate	5.9900768e+03	6.3256568e+03	1.2484738e+03
1822           	riser	-5.1856066e+03	-3.9291556e+03	-9.4275250e+02
1823           	plate	5.9900868e+03	6.3256432e+03	1.2484715e+03
1823           	riser	-5.1854779e+03	-3.9293817e+03	-9.4274737e+02
1824           	plate	5.9900964e+03	6.3256293e+03	1.2484692e+03
1824           	riser	-5.1853489e+03	-3.9296065e+03	-9.4274209e+02
1825           	plate	5.9902001e+03	6.3250431e+03	1.2483421e+03
1825           	riser	-5.1855001e+03	-3.9324394e+03	-9.4289957e+02
1826           	plate	5.9902091e+03	6.3250562e+03	1.2483397e+03
1826           	riser	-5.1853705e+03	-3.9326606e+03	-9.4289400e+02
1827           	plate	5.9902177e+03	6.3250694e+03	1.2483374e+03
1827           	riser	-5.1852406e+03	-3.9328799e+03	-9.4288830e+02
1828           	plate	5.9902259e+03	6.3250827e+03	1.2483350e+03
1828           	riser	-5.1851105e+03	-3.9330974e+03	-9.4288245e+02
1829           	plate	5.9902339e+03	6.3250960e+03	1.2483326e+03
1829           	riser	-5.1849801e+03	-3.9333127e+03	-9.4287646e+02
1830           	plate	5.9902923e+03	6.3246787e+03	1.2481950e+03
1830           	riser	-5.1851640e+03	-3.9363994e+03	-9.4304403e+02
1831           	plate	5.9902996e+03	6.3246922e+03	1.2481926e+03
1831           	riser	-5.1850332e+03	-3.9366095e+03	-9.4303775e+02
1832           	plate	5.9903067e+03	6.3247056e+03	1.2481902e+03
1832           	riser	-5.1849023e+03	-3.9368163e+03	-9.4303133e+02
1833           	plate	5.9903134e+03	6.3247190e+03	1.2481877e+03
1833           	riser	-5.1847712e+03	-3.9370194e+03	-9.4302475e+02
1834           	plate	5.9903199e+03	6.3247325e+03	1.2481852e+03
1834           	riser	-5.1846400e+03	-3.9372184e+03	-9.4301803e+02
1835           	plate	5.9903281e+03	6.3242274e+03	1.2480360e+03
1835           	riser	-5.1848638e+03	-3.9405413e+03	-9.4319658e+02
1836           	plate	5.9903340e+03	6.3242409e+03	1.2480334e+03
1836           	riser	-5.1847324e+03	-3.9407304e+03	-9.4318955e+02
1837           	plate	5.9903396e+03	6.3242545e+03	1.2480309e+03
1837           	riser	-5.1846009e+03	-3.9409138e+03	-9.4318237e+02
1838           	plate	5.9903450e+03	6.3242678e+03	1.2480284e+03
1838           	riser	-5.1844693e+03	-3.9410911e+03	-9.4317502e+02
1839           	plate	5.9903501e+03	6.3242809e+03	1.2480258e+03
1839           	riser	-5.1843377e+03	-3.9412619e+03	-9.4316751e+02
1840           	plate	5.9903057e+03	6.3236745e+03	1.2478641e+03
1840           	riser	-5.1846070e+03	-3.9447865e+03	-9.4335725e+02
1841           	plate	5.9903103e+03	6.3236875e+03	1.2478615e+03
1841           	riser	-5.1844754e+03	-3.9449429e+03	-9.4334942e+02
1842           	plate	5.9903147e+03	6.3237004e+03	1.2478589e+03
1842           	riser	-5.1843439e+03	-3.9450916e+03	-9.4334144e+02
1843           	plate	5.9903188e+03	6.3237133e+03	1.2478562e+03
1843           	riser	-5.1842124e+03	-3.9452323e+03	-9.4333330e+02
1844           	plate	5.9903227e+03	6.3237261e+03	1.2478536e+03
1844           	riser	-5.1840809e+03	-3.9453645e+03	-9.4332501e+02
1845           	plate	5.9902254e+03	6.3230044e+03	1.2476792e+03
1845           	riser	-5.1844009e+03	-3.9490458e+03	-9.4352573e+02
1846           	plate	5.9902288e+03	6.3230169e+03	1.2476765e+03
1846           	riser	-5.1842697e+03	-3.9491603e+03	-9.4351713e+02
1847           	plate	5.9902320e+03	6.3230293e+03	1.2476737e+03
1847           	riser	-5.1841386e+03	-3.9492676e+03	-9.4350839e+02
1848           	plate	5.9902350e+03	6.3230415e+03	1.2476710e+03
1848           	riser	-5.1840077e+03	-3.9493672e+03	-9.4349951e+02
1849           	plate	5.9902378e+03	6.3230535e+03	1.2476682e+03
1849           	riser	-5.1838770e+03	-3.9494585e+03	-9.4349048e+02
1850           	plate	5.9900888e+03	6.3222026e+03	1.2474812e+03
1850           	riser	-5.1842514e+03	-3.9532455e+03	-9.4370135e+02
1851           	plate	5.9900912e+03	6.3222142e+03	1.2474784e+03
1851           	riser	-5.1841211e+03	-3.9533185e+03	-9.4369204e+02
1852           	plate	5.9900933e+03	6.3222255e+03	1.2474755e+03
1852           	riser	-5.1839911e+03	-3.9533819e+03	-9.4368261e+02
1853           	plate	5.9900953e+03	6.3222364e+03	1.2474726e+03
1853           	riser	-5.1838613e+03	-3.9534352e+03	-9.4367304e+02
1854           	plate	5.9900971e+03	6.3222470e+03	1.2474697e+03
1854           	riser	-5.1837319e+03	-3.9534782e+03	-9.4366334e+02
1855           	plate	5.9898997e+03	6.3212534e+03	1.2472713e+03
1855           	riser	-5.1841618e+03	-3.9572931e+03	-9.4388247e+02
1856           	plate	5.9899011e+03	6.3212634e+03	1.2472683e+03
1856           	riser	-5.1840330e+03	-3.9573151e+03	-9.4387253e+02
1857           	plate	5.9899023e+03	6.3212729e+03	1.2472653e+03
1857           	riser	-5.1839045e+03	-3.9573265e+03	-9.4386246e+02
1858           	plate	5.9899033e+03	6.3212821e+03	1.2472622e+03
1858           	riser	-5.1837764e+03	-3.9573274e+03	-9.4385228e+02
1859           	plate	5.9899041e+03	6.3212906e+03	1.2472591e+03
1859           	riser	-5.1836488e+03	-3.9573179e+03	-9.4384199e+02
1860           	plate	5.9896628e+03	6.3201389e+03	1.2470506e+03
1860           	riser	-5.1841347e+03	-3.9610774e+03	-9.4406705e+02
1861           	plate	5.9896632e+03	6.3201464e+03	1.2470475e+03
1861           	riser	-5.1840079e+03	-3.9610479e+03	-9.4405655e+02
1862           	plate	5.9896634e+03	6.3201534e+03	1.2470443e+03
1862           	riser	-5.1838816e+03	-3.9610087e+03	-9.4404596e+02
1863           	plate	5.9896635e+03	6.3201599e+03	1.2470411e+03
1863           	riser	-5.1837558e+03	-3.9609603e+03	-9.4403528e+02
1864           	plate	5.9896633e+03	6.3201660e+03	1.2470378e+03
1864           	riser	-5.1836305e+03	-3.9609031e+03	-9.4402452e+02
1865           	plate	5.9893840e+03	6.3188453e+03	1.2468219e+03
1865           	riser	-5.1841686e+03	-3.9645156e+03	-9.4425191e+02
1866           	plate	5.9893835e+03	6.3188503e+03	1.2468186e+03
1866           	riser	-5.1840444e+03	-3.9644423e+03	-9.4424100e+02
1867           	plate	5.9893828e+03	6.3188546e+03	1.2468152e+03
1867           	riser	-5.1839208e+03	-3.9643618e+03	-9.4423003e+02
1868           	plate	5.9893819e+03	6.3188584e+03	1.2468118e+03
1868           	riser	-5.1837978e+03	-3.9642746e+03	-9.4421900e+02
1869           	plate	5.9893809e+03	6.3188615e+03	1.2468083e+03
1869           	riser	-5.1836754e+03	-3.9641814e+03	-9.4420792e+02
1870           	plate	5.9890698e+03	6.3173585e+03	1.2465876e+03
1870           	riser	-5.1842613e+03	-3.9675596e+03	-9.4443394e+02
1871           	plate	5.9890684e+03	6.3173601e+03	1.2465841e+03
1871           	riser	-5.1841403e+03	-3.9674580e+03	-9.4442277e+02
1872           	plate	5.9890667e+03	6.3173609e+03	1.2465805e+03
1872           	riser	-5.1840200e+03	-3.9673534e+03	-9.4441157e+02
1873           	plate	5.9890649e+03	6.3173608e+03	1.2465769e+03
1873           	riser	-5.1839004e+03	-3.9672461e+03	-9.4440034e+02
1874           	plate	5.9890629e+03	6.3173599e+03	1.2465732e+03
1874           	riser	-5.1837815e+03	-3.9671364e+03	-9.4438910e+02
1875           	plate	5.9887270e+03	6.3156625e+03	1.2463514e+03
1875           	riser	-5.1844062e+03	-3.9701986e+03	-9.4460923e+02
1876           	plate	5.9887246e+03	6.3156597e+03	1.2463476e+03
1876           	riser	-5.1842888e+03	-3.9700854e+03	-9.4459795e+02
1877           	plate	5.9887220e+03	6.3156560e+03	1.2463438e+03
1877           	riser	-5.1841723e+03	-3.9699709e+03	-9.4458667e+02
1878           	plate	5.9887192e+03	6.3156509e+03	1.2463399e+03
1878           	riser	-5.1840565e+03	-3.9698554e+03	-9.4457539e+02
1879           	plate	5.9887162e+03	6.3156448e+03	1.2463360e+03
1879           	riser	-5.1839416e+03	-3.9697395e+03	-9.4456411e+02
1880           	plate	5.9883609e+03	6.3137346e+03	1.2461161e+03
1880           	riser	-5.1845973e+03	-3.9724149e+03	-9.4477474e+02
1881           	plate	5.9883575e+03	6.3137259e+03	1.2461121e+03
1881           	riser	-5.1844841e+03	-3.9722992e+03	-9.4476349e+02
1882           	plate	5.9883539e+03	6.3137161e+03	1.2461080e+03
1882           	riser	-5.1843719e+03	-3.9721840e+03	-9.4475226e+02
1883           	plate	5.9883501e+03	6.3137050e+03	1.2461038e+03
1883           	riser	-5.1842620e+03	-3.9720697e+03	-9.4474106e+02
1884           	plate	5.9883461e+03	6.3136926e+03	1.2460996e+03
1884           	riser	-5.1841555e+03	-3.9719563e+03	-9.4472989e+02
1885           	plate	5.9879764e+03	6.3115576e+03	1.2458851e+03
1885           	riser	-5.1848343e+03	-3.9741939e+03	-9.4492734e+02
1886           	plate	5.9879719e+03	6.3115425e+03	1.2458807e+03
1886           	riser	-5.1847333e+03	-3.9740831e+03	-9.4491624e+02
1887           	plate	5.9879673e+03	6.3115260e+03	1.2458762e+03
1887           	riser	-5.1846393e+03	-3.9739737e+03	-9.4490518e+02
1888           	plate	5.9879625e+03	6.3115080e+03	1.2458717e+03
1888           	riser	-5.1845476e+03	-3.9738660e+03	-9.4489416e+02
1889           	plate	5.9879574e+03	6.3114884e+03	1.2458671e+03
1889           	riser	-5.1844573e+03	-3.9737599e+03	-9.4488319e+02
1890           	plate	5.9875760e+03	6.3091072e+03	1.2456601e+03
1890           	riser	-5.1851575e+03	-3.9755399e+03	-9.4506539e+02
1891           	plate	5.9875705e+03	6.3090840e+03	1.2456554e+03
1891           	riser	-5.1850698e+03	-3.9754373e+03	-9.4505452e+02
1892           	plate	5.9875648e+03	6.3090590e+03	1.2456506e+03
1892           	riser	-5.1849835e+03	-3.9753366e+03	-9.4504370e+02
1893           	plate	5.9875589e+03	6.3090321e+03	1.2456456e+03
1893           	riser	-5.1848984e+03	-3.9752378e+03	-9.4503294e+02
1894           	plate	5.9875528e+03	6.3090032e+03	1.2456407e+03
1894           	riser	-5.1848148e+03	-3.9751409e+03	-9.4502224e+02
1895           	plate	5.9871613e+03	6.3063760e+03	1.2454439e+03
1895           	riser	-5.1855123e+03	-3.9764624e+03	-9.4518703e+02
1896           	plate	5.9871547e+03	6.3063426e+03	1.2454387e+03
1896           	riser	-5.1854314e+03	-3.9763692e+03	-9.4517645e+02
1897           	plate	5.9871480e+03	6.3063066e+03	1.2454334e+03
1897           	riser	-5.1853518e+03	-3.9762779e+03	-9.4516593e+02
1898           	plate	5.9871410e+03	6.3062683e+03	1.2454281e+03
1898           	riser	-5.1852737e+03	-3.9761884e+03	-9.4515548e+02
1899           	plate	5.9871338e+03	6.3062274e+03	1.2454226e+03
1899           	riser	-5.1851969e+03	-3.9761008e+03	-9.4514509e+02
1900           	plate	5.9867317e+03	6.3033483e+03	1.2452373e+03
1900           	riser	-5.1858825e+03	-3.9769898e+03	-9.4529202e+02
1901           	plate	5.9867240e+03	6.3033019e+03	1.2452316e+03
1901           	riser	-5.1858085e+03	-3.9769057e+03	-9.4528178e+02
1902           	plate	5.9867162e+03	6.3032525e+03	1.2452258e+03
1902           	riser	-5.1857360e+03	-3.9768234e+03	-9.4527162e+02
1903           	plate	5.9867081e+03	6.3032001e+03	1.2452199e+03
1903           	riser	-5.1856649e+03	-3.9767427e+03	-9.4526152e+02
1904           	plate	5.9866997e+03	6.3031444e+03	1.2452139e+03
1904           	riser	-5.1855952e+03	-3.9766637e+03	-9.4525151e+02
1905           	plate	5.9862857e+03	6.3000430e+03	1.2450419e+03
1905           	riser	-5.1862552e+03	-3.9771633e+03	-9.4538006e+02
1906           	plate	5.9862769e+03	6.2999803e+03	1.2450356e+03
1906           	riser	-5.1861885e+03	-3.9770874e+03	-9.4537018e+02
1907           	plate	5.9862679e+03	6.2999140e+03	1.2450291e+03
1907           	riser	-5.1861231e+03	-3.9770131e+03	-9.4536038e+02
1908           	plate	5.9862587e+03	6.2998438e+03	1.2450225e+03
1908           	riser	-5.1860592e+03	-3.9769403e+03	-9.4535065e+02
1909           	plate	5.9862493e+03	6.2997696e+03	1.2450158e+03
1909           	riser	-5.1859967e+03	-3.9768689e+03	-9.4534100e+02
1910           	plate	5.9858198e+03	6.2964732e+03	1.2448569e+03
1910           	riser	-5.1866253e+03	-3.9770416e+03	-9.4545261e+02
1911           	plate	5.9858100e+03	6.2963906e+03	1.2448498e+03
1911           	riser	-5.1865657e+03	-3.9769729e+03	-9.4544312e+02
1912           	plate	5.9857999e+03	6.2963036e+03	1.2448425e+03
1912           	riser	-5.1865076e+03	-3.9769055e+03	-9.4543370e+02
1913           	plate	5.9857896e+03	6.2962120e+03	1.2448351e+03
1913           	riser	-5.1864510e+03	-3.9768393e+03	-9.4542436e+02
1914           	plate	5.9857791e+03	6.2961159e+03	1.2448274e+03
1914           	riser	-5.1863958e+03	-3.9767744e+03	-9.4541509e+02
1915           	plate	5.9853322e+03	6.2926896e+03	1.2446824e+03
1915           	riser	-5.1869824e+03	-3.9766674e+03	-9.4550991e+02
1916           	plate	5.9853213e+03	6.2925838e+03	1.2446743e+03
1916           	riser	-5.1869301e+03	-3.9766047e+03	-9.4550080e+02
1917           	plate	5.9853102e+03	6.2924730e+03	1.2446659e+03
1917           	riser	-5.1868792e+03	-3.9765430e+03	-9.4549176e+02
1918           	plate	5.9852988e+03	6.2923572e+03	1.2446572e+03
1918           	riser	-5.1868299e+03	-3.9764824e+03	-9.4548279e+02
1919           	plate	5.9852873e+03	6.2922365e+03	1.2446483e+03
1919           	riser	-5.1867819e+03	-3.9764227e+03	-9.4547390e+02
1920           	plate	5.9848215e+03	6.2887805e+03	1.2445185e+03
1920           	riser	-5.1873166e+03	-3.9760789e+03	-9.4555196e+02
1921           	plate	5.9848096e+03	6.2886500e+03	1.2445091e+03
1921           	riser	-5.1872716e+03	-3.9760209e+03	-9.4554321e+02
1922           	plate	5.9847974e+03	6.2885147e+03	1.2444993e+03
1922           	riser	-5.1872280e+03	-3.9759637e+03	-9.4553453e+02
1923           	plate	5.9847851e+03	6.2883879e+03	1.2444893e+03
1923           	riser	-5.1871858e+03	-3.9759073e+03	-9.4552592e+02
1924           	plate	5.9847726e+03	6.2882924e+03	1.2444790e+03
1924           	riser	-5.1871451e+03	-3.9758515e+03	-9.4551739e+02
1925           	plate	5.9842857e+03	6.2878791e+03	1.2443636e+03
1925           	riser	-5.1876267e+03	-3.9753186e+03	-9.4558031e+02
1926           	plate	5.9842728e+03	6.2877734e+03	1.2443527e+03
1926           	riser	-5.1875888e+03	-3.9752641e+03	-9.4557191e+02
1927           	plate	5.9842598e+03	6.2876665e+03	1.2443416e+03
1927           	riser	-5.1875523e+03	-3.9752100e+03	-9.4556358e+02
1928           	plate	5.9842465e+03	6.2875589e+03	1.2443302e+03
1928           	riser	-5.1875172e+03	-3.9751564e+03	-9.4555532e+02
1929           	plate	5.9842331e+03	6.2874505e+03	1.2443185e+03
1929           	riser	-5.1874835e+03	-3.9751032e+03	-9.4554713e+02
1930           	plate	5.9837248e+03	6.2872101e+03	1.2442179e+03
1930           	riser	-5.1879067e+03	-3.9744124e+03	-9.4559521e+02
1931           	plate	5.9837110e+03	6.2870991e+03	1.2442057e+03
1931           	riser	-5.1878758e+03	-3.9743598e+03	-9.4558716e+02
1932           	plate	5.9836971e+03	6.2869865e+03	1.2441932e+03
1932           	riser	-5.1878462e+03	-3.9743075e+03	-9.4557917e+02
1933           	plate	5.9836830e+03	6.2868723e+03	1.2441804e+03
1933           	riser	-5.1878180e+03	-3.9742553e+03	-9.4557125e+02
1934           	plate	5.9836687e+03	6.2867567e+03	1.2441674e+03
1934           	riser	-5.1877912e+03	-3.9742033e+03	-9.4556339e+02
1935           	plate	5.9831389e+03	6.2866249e+03	1.2440818e+03
1935           	riser	-5.1881539e+03	-3.9733829e+03	-9.4559737e+02
1936           	plate	5.9831244e+03	6.2865072e+03	1.2440683e+03
1936           	riser	-5.1881297e+03	-3.9733310e+03	-9.4558964e+02
1937           	plate	5.9831097e+03	6.2863887e+03	1.2440546e+03
1937           	riser	-5.1881068e+03	-3.9732792e+03	-9.4558197e+02
1938           	plate	5.9830948e+03	6.2862696e+03	1.2440406e+03
1938           	riser	-5.1880852e+03	-3.9732273e+03	-9.4557437e+02
1939           	plate	5.9830799e+03	6.2861500e+03	1.2440265e+03
1939           	riser	-5.1880649e+03	-3.9731755e+03	-9.4556684e+02
1940           	plate	5.9825286e+03	6.2861144e+03	1.2439550e+03
1940           	riser	-5.1883699e+03	-3.9722549e+03	-9.4558823e+02
1941           	plate	5.9825134e+03	6.2859936e+03	1.2439404e+03
1941           	riser	-5.1883521e+03	-3.9722030e+03	-9.4558081e+02
1942           	plate	5.9824980e+03	6.2858723e+03	1.2439257e+03
1942           	riser	-5.1883355e+03	-3.9721510e+03	-9.4557346e+02
1943           	plate	5.9824826e+03	6.2857503e+03	1.2439108e+03
1943           	riser	-5.1883202e+03	-3.9720989e+03	-9.4556616e+02
1944           	plate	5.9824670e+03	6.2856277e+03	1.2438958e+03
1944           	riser	-5.1883060e+03	-3.9720467e+03	-9.4555892e+02
1945           	plate	5.9818950e+03	6.2856740e+03	1.2438371e+03
1945           	riser	-5.1885577e+03	-3.9710509e+03	-9.4556937e+02
1946           	plate	5.9818792e+03	6.2855502e+03	1.2438217e+03
1946           	riser	-5.1885460e+03	-3.9709984e+03	-9.4556226e+02
1947           	plate	5.9818634e+03	6.2854503e+03	1.2438061e+03
1947           	riser	-5.1885354e+03	-3.9709459e+03	-9.4555520e+02
1948           	plate	5.9818474e+03	6.2853591e+03	1.2437905e+03
1948           	riser	-5.1885259e+03	-3.9708932e+03	-9.4554820e+02
1949           	plate	5.9818313e+03	6.2852686e+03	1.2437746e+03
1949           	riser	-5.1885176e+03	-3.9708404e+03	-9.4554125e+02
1950           	plate	5.9812400e+03	6.2854004e+03	1.2437272e+03
1950           	riser	-5.1887218e+03	-3.9697902e+03	-9.4554246e+02
1951           	plate	5.9812238e+03	6.2853114e+03	1.2437112e+03
1951           	riser	-5.1887157e+03	-3.9697371e+03	-9.4553563e+02
1952           	plate	5.9812076e+03	6.2852232e+03	1.2436950e+03
1952           	riser	-5.1887107e+03	-3.9696840e+03	-9.4552886e+02
1953           	plate	5.9811912e+03	6.2851359e+03	1.2436787e+03
1953           	riser	-5.1887067e+03	-3.9696307e+03	-9.4552214e+02
1954           	plate	5.9811748e+03	6.2850493e+03	1.2436624e+03
1954           	riser	-5.1887037e+03	-3.9695773e+03	-9.4551548e+02
1955           	plate	5.9805663e+03	6.2852686e+03	1.2436247e+03
1955           	riser	-5.1888667e+03	-3.9684884e+03	-9.4550907e+02
1956           	plate	5.9805498e+03	6.2851833e+03	1.2436082e+03
1956           	riser	-5.1888658e+03	-3.9684349e+03	-9.4550251e+02
1957           	plate	5.9805333e+03	6.2850984e+03	1.2435915e+03
1957           	riser	-5.1888658e+03	-3.9683812e+03	-9.4549602e+02
1958           	plate	5.9805167e+03	6.2850139e+03	1.2435748e+03
1958           	riser	-5.1888668e+03	-3.9683274e+03	-9.4548958e+02
1959           	plate	5.9805001e+03	6.2849295e+03	1.2435580e+03
1959           	riser	-5.1888688e+03	-3.9682737e+03	-9.4548320e+02
1960           	plate	5.9798772e+03	6.2852239e+03	1.2435289e+03
1960           	riser	-5.1889953e+03	-3.9671565e+03	-9.4547037e+02
1961           	plate	5.9798606e+03	6.2851396e+03	1.2435120e+03
1961           	riser	-5.1889991e+03	-3.9671026e+03	-9.4546410e+02
1962           	plate	5.9798439e+03	6.2850550e+03	1.2434951e+03
1962           	riser	-5.1890037e+03	-3.9670488e+03	-9.4545789e+02
1963           	plate	5.9798273e+03	6.2849700e+03	1.2434780e+03
1963           	riser	-5.1890092e+03	-3.9669950e+03	-9.4545173e+02
1964           	plate	5.9798106e+03	6.2848843e+03	1.2434610e+03
1964           	riser	-5.1890156e+03	-3.9669412e+03	-9.4544562e+02
