t_h,T_plate_C,T_heater_C,mdot_kgs,T_gas_out_C
1.616390163548652765e+02,3.046174860247073184e+02,3.994552630610606911e+02,5.115754104965392068e-01,9.316953563167595576e+01
1.616590187080832948e+02,3.046113804516713799e+02,3.994486027249689641e+02,5.115714998273597214e-01,9.316730023440328523e+01
1.616790210613013414e+02,3.046052757869837251e+02,3.994419433274889570e+02,5.115675897399848404e-01,9.316506516969872109e+01
1.616990234145193597e+02,3.045991720313621727e+02,3.994352848690617748e+02,5.115636802348740853e-01,9.316283043782516415e+01
1.617190257677373779e+02,3.045930691855103305e+02,3.994286273501185178e+02,5.115597713124782064e-01,9.316059603904022879e+01
1.617390281209553962e+02,3.045869672501181640e+02,3.994219707710805096e+02,5.115558629732391838e-01,9.315836197359647031e+01
1.617590304741734428e+02,3.045808662258619961e+02,3.994153151323592965e+02,5.115519552175902263e-01,9.315612824174155548e+01
1.617790328273914611e+02,3.045747661134048485e+02,3.994086604343568752e+02,5.115480480459558832e-01,9.315389484371820572e+01
1.617990351806094793e+02,3.045686669133964415e+02,3.994020066774660336e+02,5.115441414587523772e-01,9.315166177976425388e+01
1.618190375338274976e+02,3.045625686264736487e+02,3.993953538620701238e+02,5.115402354563877152e-01,9.314942905011298535e+01
1.618390398870455442e+02,3.045564712532604972e+02,3.993887019885432892e+02,5.115363300392614665e-01,9.314719665499279699e+01
1.618590422402635625e+02,3.045503747943681674e+02,3.993820510572509193e+02,5.115324252077650957e-01,9.314496459462748135e+01
1.618790445934815807e+02,3.045442792503956753e+02,3.993754010685493085e+02,5.115285209622824070e-01,9.314273286923634032e+01
1.618990469466995989e+02,3.045381846219295312e+02,3.993687520227859977e+02,5.115246173031888777e-01,9.314050147903412835e+01
1.619190492999176456e+02,3.045320909095443085e+02,3.993621039203000009e+02,5.115207142308526578e-01,9.313827042423116609e+01
1.619390516531356639e+02,3.045259981138025296e+02,3.993554567614216921e+02,5.115168117456340147e-01,9.313603970503345408e+01
1.619590540063536821e+02,3.045199062352551209e+02,3.993488105464732598e+02,5.115129098478858882e-01,9.313380932164267278e+01
1.619790563595717288e+02,3.045138152744411855e+02,3.993421652757684797e+02,5.115090085379534468e-01,9.313157927425618254e+01
1.619990587127897470e+02,3.045077252318885712e+02,3.993355209496130556e+02,5.115051078161748643e-01,9.312934956306730783e+01
1.620190610660077652e+02,3.045016361081137575e+02,3.993288775683046197e+02,5.115012076828809873e-01,9.312712018826510985e+01
1.620390634192257835e+02,3.044955479036221959e+02,3.993222351321329597e+02,5.114973081383954456e-01,9.312489115003461393e+01
1.620590657724438302e+02,3.044894606189084243e+02,3.993155936413799054e+02,5.114934091830350971e-01,9.312266244855692321e+01
1.620790681256618484e+02,3.044833742544561801e+02,3.993089530963196694e+02,5.114895108171096938e-01,9.312043408400910494e+01
1.620990704788798666e+02,3.044772888107384006e+02,3.993023134972189609e+02,5.114856130409222157e-01,9.311820605656436101e+01
1.621190728320978849e+02,3.044712042882177911e+02,3.992956748443369861e+02,5.114817158547690923e-01,9.311597836639208481e+01
1.621390751853159315e+02,3.044651206873464844e+02,3.992890371379255612e+02,5.114778192589397587e-01,9.311375101365780438e+01
1.621590775385339498e+02,3.044590380085666084e+02,3.992824003782292266e+02,5.114739232537175440e-01,9.311152399852340977e+01
1.621790798917519680e+02,3.044529562523102868e+02,3.992757645654853604e+02,5.114700278393791155e-01,9.310929732114709623e+01
1.621990822449699863e+02,3.044468754189995252e+02,3.992691296999244059e+02,5.114661330161948127e-01,9.310707098168330731e+01
1.622190845981880329e+02,3.044407955090466658e+02,3.992624957817697577e+02,5.114622387844287577e-01,9.310484498028313283e+01
1.622390869514060512e+02,3.044347165228546146e+02,3.992558628112379893e+02,5.114583451443390771e-01,9.310261931709402461e+01
1.622590893046240694e+02,3.044286384608166145e+02,3.992492307885388527e+02,5.114544520961775698e-01,9.310039399225996704e+01
1.622790916578420877e+02,3.044225613233165859e+02,3.992425997138755065e+02,5.114505596401900389e-01,9.309816900592147704e+01
1.622990940110601343e+02,3.044164851107292407e+02,3.992359695874446288e+02,5.114466677766167368e-01,9.309594435821583147e+01
1.623190963642781526e+02,3.044104098234201956e+02,3.992293404094363041e+02,5.114427765056916986e-01,9.309372004927683975e+01
1.623390987174961708e+02,3.044043354617462001e+02,3.992227121800342502e+02,5.114388858276434080e-01,9.309149607923512804e+01
1.623591010707141891e+02,3.043982620260552494e+02,3.992160848994159323e+02,5.114349957426946869e-01,9.308927244821808245e+01
1.623791034239322357e+02,3.043921895166864715e+02,3.992094585677526766e+02,5.114311062510630279e-01,9.308704915634984900e+01
1.623991057771502540e+02,3.043861179339704677e+02,3.992028331852096699e+02,5.114272173529599286e-01,9.308482620375156102e+01
1.624191081303682722e+02,3.043800472782294264e+02,3.991962087519460738e+02,5.114233290485917793e-01,9.308260359054111177e+01
1.624391104835862905e+02,3.043739775497772371e+02,3.991895852681150245e+02,5.114194413381597526e-01,9.308038131683343863e+01
1.624591128368043371e+02,3.043679087489194899e+02,3.991829627338640876e+02,5.114155542218594697e-01,9.307815938274040946e+01
1.624791151900223554e+02,3.043618408759538170e+02,3.991763411493348030e+02,5.114116676998815558e-01,9.307593778837099308e+01
1.624991175432403736e+02,3.043557739311698924e+02,3.991697205146631404e+02,5.114077817724116404e-01,9.307371653383125931e+01
1.625191198964584203e+02,3.043497079148493185e+02,3.991631008299794985e+02,5.114038964396301346e-01,9.307149561922432213e+01
1.625391222496764385e+02,3.043436428272661942e+02,3.991564820954087054e+02,5.114000117017124536e-01,9.306927504465056700e+01
1.625591246028944568e+02,3.043375786686867741e+02,3.991498643110701323e+02,5.113961275588291278e-01,9.306705481020736670e+01
1.625791269561124750e+02,3.043315154393699231e+02,3.991432474770779208e+02,5.113922440111461354e-01,9.306483491598959290e+01
1.625991293093305217e+02,3.043254531395671165e+02,3.991366315935408693e+02,5.113883610588244588e-01,9.306261536208927510e+01
1.626191316625485399e+02,3.043193917695224400e+02,3.991300166605625463e+02,5.113844787020203064e-01,9.306039614859582798e+01
1.626391340157665582e+02,3.043133313294727031e+02,3.991234026782412911e+02,5.113805969408855567e-01,9.305817727559588093e+01
1.626591363689845764e+02,3.043072718196477808e+02,3.991167896466706679e+02,5.113767157755674253e-01,9.305595874317361904e+01
1.626791387222026231e+02,3.043012132402703855e+02,3.991101775659390114e+02,5.113728352062084648e-01,9.305374055141061262e+01
1.626991410754206413e+02,3.042951555915565223e+02,3.991035664361298814e+02,5.113689552329470089e-01,9.305152270038593088e+01
1.627191434286386595e+02,3.042890988737152611e+02,3.990969562573218354e+02,5.113650758559170617e-01,9.304930519017614188e+01
1.627391457818566778e+02,3.042830430869489646e+02,3.990903470295888837e+02,5.113611970752481861e-01,9.304708802085531261e+01
1.627591481350747245e+02,3.042769882314534016e+02,3.990837387530001479e+02,5.113573188910657263e-01,9.304487119249506577e+01
1.627791504882927427e+02,3.042709343074178605e+02,3.990771314276203157e+02,5.113534413034911408e-01,9.304265470516480718e+01
1.627991528415107609e+02,3.042648813150251499e+02,3.990705250535093001e+02,5.113495643126412249e-01,9.304043855893138470e+01
1.628191551947287792e+02,3.042588292544519391e+02,3.990639196307225802e+02,5.113456879186293325e-01,9.303822275385954299e+01
1.628391575479468258e+02,3.042527781258684172e+02,3.990573151593113153e+02,5.113418121215643763e-01,9.303600729001152558e+01
1.628591599011648441e+02,3.042467279294386344e+02,3.990507116393222304e+02,5.113379369215514947e-01,9.303379216744747282e+01
1.628791622543828623e+02,3.042406786653208428e+02,3.990441090707976173e+02,5.113340623186920508e-01,9.303157738622525130e+01
1.628991646076008806e+02,3.042346303336670417e+02,3.990375074537756745e+02,5.113301883130834113e-01,9.302936294640056758e+01
1.629191669608189272e+02,3.042285829346235460e+02,3.990309067882903946e+02,5.113263149048191680e-01,9.302714884802696815e+01
1.629391693140369455e+02,3.042225364683306452e+02,3.990243070743715634e+02,5.113224420939893600e-01,9.302493509115583947e+01
1.629591716672549637e+02,3.042164909349231721e+02,3.990177083120451016e+02,5.113185698806801405e-01,9.302272167583646478e+01
1.629791740204730104e+02,3.042104463345301610e+02,3.990111105013326096e+02,5.113146982649743322e-01,9.302050860211619465e+01
1.629991763736910286e+02,3.042044026672751897e+02,3.990045136422520500e+02,5.113108272469509830e-01,9.301829587004016275e+01
1.630191787269090469e+02,3.041983599332762651e+02,3.989979177348172925e+02,5.113069568266858100e-01,9.301608347965168377e+01
1.630391810801270651e+02,3.041923181326460508e+02,3.989913227790384553e+02,5.113030870042508669e-01,9.301387143099196919e+01
1.630591834333451118e+02,3.041862772654919809e+02,3.989847287749219049e+02,5.112992177797148763e-01,9.301165972410035465e+01
1.630791857865631300e+02,3.041802373319160324e+02,3.989781357224702560e+02,5.112953491531433414e-01,9.300944835901412944e+01
1.630991881397811483e+02,3.041741983320151803e+02,3.989715436216824855e+02,5.112914811245983238e-01,9.300723733576882069e+01
1.631191904929991665e+02,3.041681602658812835e+02,3.989649524725538186e+02,5.112876136941386651e-01,9.300502665439807970e+01
1.631391928462172132e+02,3.041621231336011988e+02,3.989583622750760696e+02,5.112837468618198766e-01,9.300281631493373879e+01
1.631591951994352314e+02,3.041560869352567806e+02,3.989517730292375290e+02,5.112798806276944719e-01,9.300060631740569761e+01
1.631791975526532497e+02,3.041500516709249951e+02,3.989451847350230764e+02,5.112760149918118557e-01,9.299839666184220732e+01
1.631991999058712679e+02,3.041440173406781469e+02,3.989385973924139535e+02,5.112721499542181025e-01,9.299618734826964328e+01
1.632192022590893146e+02,3.041379839445836524e+02,3.989320110013882186e+02,5.112682855149566219e-01,9.299397837671278921e+01
1.632392046123073328e+02,3.041319514827043804e+02,3.989254255619206333e+02,5.112644216740676040e-01,9.299176974719455302e+01
1.632592069655253511e+02,3.041259199550985386e+02,3.989188410739826622e+02,5.112605584315882412e-01,9.298956145973636467e+01
1.632792093187433693e+02,3.041198893618197872e+02,3.989122575375425868e+02,5.112566957875530615e-01,9.298735351435783514e+01
1.632992116719614160e+02,3.041138597029173525e+02,3.989056749525653913e+02,5.112528337419933733e-01,9.298514591107692695e+01
1.633192140251794342e+02,3.041078309784361409e+02,3.988990933190131045e+02,5.112489722949382642e-01,9.298293864991012470e+01
1.633392163783974524e+02,3.041018031884165111e+02,3.988925126368444580e+02,5.112451114464132695e-01,9.298073173087226451e+01
1.633592187316154707e+02,3.040957763328947294e+02,3.988859329060154550e+02,5.112412511964418149e-01,9.297852515397647721e+01
1.633792210848335174e+02,3.040897504119028554e+02,3.988793541264789155e+02,5.112373915450443285e-01,9.297631891923464309e+01
1.633992234380515356e+02,3.040837254254686286e+02,3.988727762981847036e+02,5.112335324922385738e-01,9.297411302665682342e+01
1.634192257912695538e+02,3.040777013736159233e+02,3.988661994210799548e+02,5.112296740380398719e-01,9.297190747625182894e+01
1.634392281444876005e+02,3.040716782563644074e+02,3.988596234951087354e+02,5.112258161824608793e-01,9.296970226802682191e+01
1.634592304977056187e+02,3.040656560737297696e+02,3.988530485202123828e+02,5.112219589255115881e-01,9.296749740198754353e+01
1.634792328509236370e+02,3.040596348257239470e+02,3.988464744963293924e+02,5.112181022671997699e-01,9.296529287813842757e+01
1.634992352041416552e+02,3.040536145123548977e+02,3.988399014233957587e+02,5.112142462075303095e-01,9.296308869648225937e+01
1.635192375573597019e+02,3.040475951336267144e+02,3.988333293013445200e+02,5.112103907465058716e-01,9.296088485702063053e+01
1.635392399105777201e+02,3.040415766895398519e+02,3.988267581301062137e+02,5.112065358841267892e-01,9.295868135975371160e+01
1.635592422637957384e+02,3.040355591800911270e+02,3.988201879096086486e+02,5.112026816203911750e-01,9.295647820468030886e+01
1.635792446170137566e+02,3.040295426052736047e+02,3.988136186397771326e+02,5.111988279552943659e-01,9.295427539179786436e+01
1.635992469702318033e+02,3.040235269650768259e+02,3.988070503205343584e+02,5.111949748888297007e-01,9.295207292110262642e+01
1.636192493234498215e+02,3.040175122594866934e+02,3.988004829518007455e+02,5.111911224209881865e-01,9.294987079258936546e+01
1.636392516766678398e+02,3.040114984884856995e+02,3.987939165334938707e+02,5.111872705517587212e-01,9.294766900625165817e+01
1.636592540298858580e+02,3.040054856520529256e+02,3.987873510655292648e+02,5.111834192811277600e-01,9.294546756208188754e+01
1.636792563831039047e+02,3.039994737501641566e+02,3.987807865478197300e+02,5.111795686090797597e-01,9.294326646007118597e+01
1.636992587363219229e+02,3.039934627827915392e+02,3.987742229802759084e+02,5.111757185355970678e-01,9.294106570020932168e+01
1.637192610895399412e+02,3.039874527499042642e+02,3.987676603628061685e+02,5.111718690606597004e-01,9.293886528248503964e+01
1.637392634427579594e+02,3.039814436514681120e+02,3.987610986953163774e+02,5.111680201842460081e-01,9.293666520688583432e+01
1.637592657959760061e+02,3.039754354874457931e+02,3.987545379777103562e+02,5.111641719063318989e-01,9.293446547339800645e+01
1.637792681491940243e+02,3.039694282577967215e+02,3.987479782098895384e+02,5.111603242268915048e-01,9.293226608200671990e+01
1.637992705024120426e+02,3.039634219624773550e+02,3.987414193917533112e+02,5.111564771458968481e-01,9.293006703269605850e+01
1.638192728556300608e+02,3.039574166014409684e+02,3.987348615231987878e+02,5.111526306633180639e-01,9.292786832544885556e+01
1.638392752088481075e+02,3.039514121746379942e+02,3.987283046041210355e+02,5.111487847791232886e-01,9.292566996024703485e+01
1.638592775620661257e+02,3.039454086820156817e+02,3.987217486344130748e+02,5.111449394932788826e-01,9.292347193707121278e+01
1.638792799152841440e+02,3.039394061235185518e+02,3.987151936139656527e+02,5.111410948057493187e-01,9.292127425590109624e+01
1.638992822685021906e+02,3.039334044990881694e+02,3.987086395426676972e+02,5.111372507164969603e-01,9.291907691671531211e+01
1.639192846217202089e+02,3.039274038086633709e+02,3.987020864204059762e+02,5.111334072254829497e-01,9.291687991949146408e+01
1.639392869749382271e+02,3.039214040521800371e+02,3.986955342470654386e+02,5.111295643326658755e-01,9.291468326420607582e+01
1.639592893281562453e+02,3.039154052295713200e+02,3.986889830225289870e+02,5.111257220380032162e-01,9.291248695083464781e+01
1.639792916813742920e+02,3.039094073407677570e+02,3.986824327466775912e+02,5.111218803414502299e-01,9.291029097935177106e+01
1.639992940345923103e+02,3.039034103856971569e+02,3.986758834193904022e+02,5.111180392429609531e-01,9.290809534973101336e+01
1.640192963878103285e+02,3.038974143642847139e+02,3.986693350405447518e+02,5.111141987424872024e-01,9.290590006194503303e+01
1.640392987410283467e+02,3.038914192764530071e+02,3.986627876100160393e+02,5.111103588399795727e-01,9.290370511596535152e+01
1.640593010942463934e+02,3.038854251221220011e+02,3.986562411276779585e+02,5.111065195353866608e-01,9.290151051176280816e+01
1.640793034474644116e+02,3.038794319012092728e+02,3.986496955934022708e+02,5.111026808286557310e-01,9.289931624930716225e+01
1.640993058006824299e+02,3.038734396136298983e+02,3.986431510070591457e+02,5.110988427197324935e-01,9.289712232856726359e+01
1.641193081539004481e+02,3.038674482592963386e+02,3.986366073685169340e+02,5.110950052085607709e-01,9.289492874951122303e+01
1.641393105071184948e+02,3.038614578381188949e+02,3.986300646776423946e+02,5.110911682950830537e-01,9.289273551210601454e+01
1.641593128603365130e+02,3.038554683500053670e+02,3.986235229343004676e+02,5.110873319792403890e-01,9.289054261631798681e+01
1.641793152135545313e+02,3.038494797948611676e+02,3.986169821383546150e+02,5.110834962609722698e-01,9.288835006211252221e+01
